Output Voltage, Run #16
Time ( s )	Voltage ( V )
14.5500	2.312
14.5600	2.532
14.5700	2.252
14.5800	2.137
14.5900	-2.874
14.6000	-2.628
14.6100	-1.235
14.6200	-2.574
14.6300	-2.048
14.6400	3.168
14.6500	2.443
14.6600	2.563
14.6700	2.251
14.6800	2.150
14.6900	-2.887
14.7000	-2.622
14.7100	-1.232
14.7200	-2.584
14.7300	-2.022
14.7400	3.154
14.7500	2.429
14.7600	2.543
14.7700	2.315
14.7800	2.111
14.7900	-2.916
14.8000	-2.625
14.8100	-1.249
14.8200	-2.599
14.8300	-1.993
14.8400	3.149
14.8500	2.344
14.8600	2.542
14.8700	2.271
14.8800	2.185
14.8900	-2.901
14.9000	-2.617
14.9100	-1.240
14.9200	-2.601
14.9300	-2.044
14.9400	3.191
14.9500	2.468
14.9600	2.554
14.9700	1.973
14.9800	2.084
14.9900	-2.894
15.0000	-2.609
15.0100	-1.229
15.0200	-2.537
15.0300	-2.047
15.0400	3.110
15.0500	2.153
15.0600	2.376
15.0700	2.319
15.0800	2.189
15.0900	-2.884
15.1000	-2.643
15.1100	-1.214
15.1200	-2.578
15.1300	-2.017
15.1400	3.131
15.1500	2.424
15.1600	2.543
15.1700	2.250
15.1800	2.144
15.1900	-2.872
15.2000	-2.629
15.2100	-1.219
15.2200	-2.556
15.2300	-2.036
15.2400	3.132
15.2500	2.400
15.2600	2.545
15.2700	2.287
15.2800	2.112
15.2900	-2.894
15.3000	-2.625
15.3100	-1.237
15.3200	-2.603
15.3300	-2.001
15.3400	3.164
15.3500	2.344
15.3600	2.538
15.3700	2.245
15.3800	2.145
15.3900	-2.885
15.4000	-2.627
15.4100	-1.233
15.4200	-2.582
15.4300	-2.026
15.4400	3.147
15.4500	2.442
15.4600	2.557
15.4700	2.282
15.4800	2.171
15.4900	-2.875
15.5000	-2.620
15.5100	-1.246
15.5200	-2.589
15.5300	-2.025
15.5400	3.201
15.5500	2.360
15.5600	2.546
15.5700	2.305
15.5800	2.149
15.5900	-2.910
15.6000	-2.629
15.6100	-1.225
15.6200	-2.605
15.6300	-2.003
15.6400	3.181
15.6500	2.347
15.6600	2.529
15.6700	2.358
15.6800	2.155
15.6900	-2.913
15.7000	-2.623
15.7100	-1.235
15.7200	-2.598
15.7300	-1.993
15.7400	3.157
15.7500	2.313
15.7600	2.535
15.7700	2.223
15.7800	2.139
15.7900	-2.871
15.8000	-2.629
15.8100	-1.227
15.8200	-2.576
15.8300	-2.032
15.8400	3.163
15.8500	2.439
15.8600	2.537
15.8700	2.225
15.8800	2.188
15.8900	-2.863
15.9000	-2.650
15.9100	-1.232
15.9200	-2.584
15.9300	-2.006
15.9400	3.129
15.9500	2.375
15.9600	2.541
15.9700	2.308
15.9800	2.078
15.9900	-2.874
16.0000	-2.632
16.0100	-1.258
16.0200	-2.542
16.0300	-2.027
16.0400	3.132
16.0500	2.443
16.0600	2.531
16.0700	2.196
16.0800	2.185
16.0900	-2.854
16.1000	-2.654
16.1100	-1.215
16.1200	-2.571
16.1300	-2.018
16.1400	3.103
16.1500	2.448
16.1600	2.551
16.1700	2.307
16.1800	2.116
16.1900	-2.863
16.2000	-2.640
16.2100	-1.243
16.2200	-2.553
16.2300	-2.032
16.2400	3.165
16.2500	2.445
16.2600	2.538
16.2700	2.232
16.2800	2.191
16.2900	-2.864
16.3000	-2.656
16.3100	-1.216
16.3200	-2.579
16.3300	-2.019
16.3400	3.135
16.3500	2.403
16.3600	2.550
16.3700	2.310
16.3800	2.097
16.3900	-2.870
16.4000	-2.637
16.4100	-1.241
16.4200	-2.557
16.4300	-2.039
16.4400	3.162
16.4500	2.439
16.4600	2.540
16.4700	2.303
16.4800	2.102
16.4900	-2.888
16.5000	-2.629
16.5100	-1.225
16.5200	-2.576
16.5300	-2.021
16.5400	3.148
16.5500	2.424
16.5600	2.545
16.5700	2.294
16.5800	2.132
16.5900	-2.876
16.6000	-2.634
16.6100	-1.242
16.6200	-2.584
16.6300	-2.028
16.6400	3.166
16.6500	2.382
16.6600	2.560
16.6700	2.267
16.6800	2.188
16.6900	-2.872
16.7000	-2.628
16.7100	-1.241
16.7200	-2.575
16.7300	-2.039
16.7400	3.204
16.7500	2.362
16.7600	2.542
16.7700	2.152
16.7800	2.139
16.7900	-2.800
16.8000	-2.700
16.8100	-1.208
16.8200	-2.598
16.8300	-2.002
16.8400	3.121
16.8500	2.415
16.8600	2.535
16.8700	2.292
16.8800	2.105
16.8900	-2.861
16.9000	-2.640
16.9100	-1.271
16.9200	-2.531
16.9300	-2.025
16.9400	3.148
16.9500	2.398
16.9600	2.566
16.9700	2.120
16.9800	2.044
16.9900	-2.853
17.0000	-2.642
17.0100	-1.217
17.0200	-2.543
17.0300	-2.037
17.0400	3.085
17.0500	2.115
17.0600	2.348
17.0700	2.282
17.0800	2.117
17.0900	-2.814
17.1000	-2.686
17.1100	-1.209
17.1200	-2.568
17.1300	-2.014
17.1400	3.123
17.1500	2.368
17.1600	2.551
17.1700	2.325
17.1800	2.100
17.1900	-2.855
17.2000	-2.634
17.2100	-1.261
17.2200	-2.518
17.2300	-2.020
17.2400	3.101
17.2500	2.376
17.2600	2.520
17.2700	2.133
17.2800	2.196
17.2900	-2.856
17.3000	-2.657
17.3100	-1.224
17.3200	-2.572
17.3300	-2.012
17.3400	3.117
17.3500	2.434
17.3600	2.546
17.3700	1.997
17.3800	2.122
17.3900	-2.924
17.4000	-2.579
17.4100	-1.262
17.4200	-2.531
17.4300	-2.038
17.4400	3.135
17.4500	2.374
17.4600	2.530
17.4700	2.149
17.4800	2.188
17.4900	-2.881
17.5000	-2.632
17.5100	-1.210
17.5200	-2.573
17.5300	-2.014
17.5400	3.124
17.5500	2.465
17.5600	2.545
17.5700	1.999
17.5800	2.122
17.5900	-2.926
17.6000	-2.587
17.6100	-1.251
17.6200	-2.530
17.6300	-2.027
17.6400	3.133
17.6500	2.399
17.6600	2.532
17.6700	2.183
17.6800	2.189
17.6900	-2.877
17.7000	-2.636
17.7100	-1.212
17.7200	-2.578
17.7300	-2.011
17.7400	3.107
17.7500	2.432
17.7600	2.545
17.7700	2.020
17.7800	2.133
17.7900	-2.912
17.8000	-2.592
17.8100	-1.248
17.8200	-2.535
17.8300	-2.024
17.8400	3.120
17.8500	2.398
17.8600	2.532
17.8700	2.207
17.8800	2.153
17.8900	-2.865
17.9000	-2.634
17.9100	-1.217
17.9200	-2.563
17.9300	-2.026
17.9400	3.143
17.9500	2.428
17.9600	2.562
17.9700	1.987
17.9800	2.123
17.9900	-2.883
18.0000	-2.608
18.0100	-1.241
18.0200	-2.530
18.0300	-2.030
18.0400	3.129
18.0500	2.379
18.0600	2.513
18.0700	2.297
18.0800	2.153
18.0900	-2.828
18.1000	-2.672
18.1100	-1.204
18.1200	-2.561
18.1300	-2.026
18.1400	3.121
18.1500	2.411
18.1600	2.545
18.1700	2.150
18.1800	2.095
18.1900	-2.852
18.2000	-2.635
18.2100	-1.254
18.2200	-2.517
18.2300	-2.031
18.2400	3.097
18.2500	2.382
18.2600	2.518
18.2700	2.131
18.2800	2.189
18.2900	-2.844
18.3000	-2.642
18.3100	-1.213
18.3200	-2.576
18.3300	-2.018
18.3400	3.135
18.3500	2.407
18.3600	2.535
18.3700	1.993
18.3800	2.092
18.3900	-2.905
18.4000	-2.587
18.4100	-1.249
18.4200	-2.546
18.4300	-2.012
18.4400	3.120
18.4500	2.434
18.4600	2.522
18.4700	2.014
18.4800	2.126
18.4900	-2.918
18.5000	-2.580
18.5100	-1.232
18.5200	-2.564
18.5300	-1.997
18.5400	3.112
18.5500	2.425
18.5600	2.530
18.5700	2.033
18.5800	2.066
18.5900	-2.868
18.6000	-2.610
18.6100	-1.252
18.6200	-2.536
18.6300	-2.026
18.6400	3.118
18.6500	2.391
18.6600	2.524
18.6700	2.029
18.6800	2.045
18.6900	-2.864
18.7000	-2.605
18.7100	-1.236
18.7200	-2.550
18.7300	-2.006
18.7400	3.110
18.7500	2.343
18.7600	2.528
18.7700	2.040
18.7800	2.080
18.7900	-2.869
18.8000	-2.614
18.8100	-1.224
18.8200	-2.557
18.8300	-2.007
18.8400	3.109
18.8500	2.440
18.8600	2.539
18.8700	1.991
18.8800	2.028
18.8900	-2.852
18.9000	-2.609
18.9100	-1.244
18.9200	-2.532
18.9300	-2.026
18.9400	3.112
18.9500	2.376
18.9600	2.536
18.9700	2.019
18.9800	2.035
18.9900	-2.862
19.0000	-2.608
19.0100	-1.233
19.0200	-2.556
19.0300	-2.006
19.0400	3.109
19.0500	2.378
19.0600	2.537
19.0700	2.022
19.0800	2.034
19.0900	-2.847
19.1000	-2.616
19.1100	-1.229
19.1200	-2.557
19.1300	-2.004
19.1400	3.113
19.1500	2.456
19.1600	2.585
19.1700	1.973
19.1800	2.016
19.1900	-2.855
19.2000	-2.611
19.2100	-1.243
19.2200	-2.542
19.2300	-2.017
19.2400	3.112
19.2500	2.364
19.2600	2.529
19.2700	2.029
19.2800	2.125
19.2900	-2.885
19.3000	-2.608
19.3100	-1.227
19.3200	-2.556
19.3300	-2.015
19.3400	3.124
19.3500	2.462
19.3600	2.662
19.3700	1.989
19.3800	2.034
19.3900	-2.875
19.4000	-2.588
19.4100	-1.236
19.4200	-2.557
19.4300	-2.014
19.4400	3.099
19.4500	2.319
19.4600	2.531
19.4700	2.023
19.4800	2.134
19.4900	-2.899
19.5000	-2.601
19.5100	-1.222
19.5200	-2.573
19.5300	-2.007
19.5400	3.124
19.5500	2.452
19.5600	2.622
19.5700	1.998
19.5800	2.015
19.5900	-2.854
19.6000	-2.598
19.6100	-1.239
19.6200	-2.548
19.6300	-2.009
19.6400	3.111
19.6500	2.393
19.6600	2.531
19.6700	2.026
19.6800	2.101
19.6900	-2.911
19.7000	-2.582
19.7100	-1.227
19.7200	-2.571
19.7300	-1.995
19.7400	3.107
19.7500	2.439
19.7600	2.524
19.7700	2.018
19.7800	2.069
19.7900	-2.870
19.8000	-2.604
19.8100	-1.229
19.8200	-2.556
19.8300	-2.014
19.8400	3.120
19.8500	2.441
19.8600	2.707
19.8700	1.976
19.8800	2.060
19.8900	-2.952
19.9000	-2.551
19.9100	-1.235
19.9200	-2.560
19.9300	-2.001
19.9400	3.103
19.9500	2.330
19.9600	2.518
19.9700	2.153
19.9800	2.159
19.9900	-2.885
20.0000	-2.625
20.0100	-1.210
20.0200	-2.562
20.0300	-2.012
20.0400	3.128
20.0500	2.358
20.0600	2.701
20.0700	1.972
20.0800	2.064
20.0900	-2.909
20.1000	-2.557
20.1100	-1.263
20.1200	-2.534
20.1300	-2.008
20.1400	3.085
20.1500	2.339
20.1600	2.519
20.1700	2.037
20.1800	2.119
20.1900	-2.900
20.2000	-2.606
20.2100	-1.216
20.2200	-2.562
20.2300	-2.009
20.2400	3.115
20.2500	2.456
20.2600	2.625
20.2700	1.999
20.2800	2.042
20.2900	-2.894
20.3000	-2.562
20.3100	-1.251
20.3200	-2.549
20.3300	-2.016
20.3400	3.098
20.3500	2.362
20.3600	2.523
20.3700	2.029
20.3800	2.078
20.3900	-2.896
20.4000	-2.602
20.4100	-1.225
20.4200	-2.561
20.4300	-2.009
20.4400	3.099
20.4500	2.343
20.4600	2.522
20.4700	2.034
20.4800	2.091
20.4900	-2.882
20.5000	-2.601
20.5100	-1.229
20.5200	-2.553
20.5300	-1.999
20.5400	3.105
20.5500	2.465
20.5600	2.664
20.5700	1.980
20.5800	2.062
20.5900	-2.916
20.6000	-2.562
20.6100	-1.237
20.6200	-2.557
20.6300	-2.008
20.6400	3.092
20.6500	2.211
20.6600	2.531
20.6700	2.013
20.6800	2.166
20.6900	-2.893
20.7000	-2.601
20.7100	-1.219
20.7200	-2.565
20.7300	-2.006
20.7400	3.123
20.7500	2.393
20.7600	2.711
20.7700	1.957
20.7800	2.058
20.7900	-2.929
20.8000	-2.556
20.8100	-1.257
20.8200	-2.545
20.8300	-2.017
20.8400	3.103
20.8500	2.274
20.8600	2.530
20.8700	2.302
20.8800	2.060
20.8900	-2.879
20.9000	-2.651
20.9100	-1.213
20.9200	-2.546
20.9300	-2.027
20.9400	3.147
20.9500	2.340
20.9600	2.703
20.9700	1.945
20.9800	2.107
20.9900	-2.860
21.0000	-2.603
21.0100	-1.229
21.0200	-2.526
21.0300	-2.032
21.0400	3.104
21.0500	2.310
21.0600	2.482
21.0700	2.312
21.0800	2.131
21.0900	-2.860
21.1000	-2.661
21.1100	-1.193
21.1200	-2.566
21.1300	-2.015
21.1400	3.133
21.1500	2.335
21.1600	2.566
21.1700	2.329
21.1800	2.083
21.1900	-2.873
21.2000	-2.608
21.2100	-1.244
21.2200	-2.540
21.2300	-2.013
21.2400	3.107
21.2500	2.451
21.2600	2.520
21.2700	2.095
21.2800	2.075
21.2900	-2.903
21.3000	-2.595
21.3100	-1.211
21.3200	-2.546
21.3300	-2.020
21.3400	3.076
21.3500	2.200
21.3600	2.526
21.3700	2.255
21.3800	2.145
21.3900	-2.867
21.4000	-2.618
21.4100	-1.231
21.4200	-2.568
21.4300	-2.015
21.4400	3.134
21.4500	2.430
21.4600	2.593
21.4700	2.238
21.4800	2.089
21.4900	-2.874
21.5000	-2.617
21.5100	-1.221
21.5200	-2.538
21.5300	-2.017
21.5400	3.073
21.5500	2.207
21.5600	2.535
21.5700	2.239
21.5800	2.054
21.5900	-2.894
21.6000	-2.602
21.6100	-1.222
21.6200	-2.543
21.6300	-2.019
21.6400	3.090
21.6500	2.257
21.6600	2.535
21.6700	2.230
21.6800	2.047
21.6900	-2.871
21.7000	-2.611
21.7100	-1.218
21.7200	-2.512
21.7300	-2.037
21.7400	3.015
21.7500	2.164
21.7600	2.389
21.7700	2.202
21.7800	2.111
21.7900	-2.846
21.8000	-2.649
21.8100	-1.212
21.8200	-2.552
21.8300	-2.022
21.8400	3.077
21.8500	2.398
21.8600	2.524
21.8700	2.003
21.8800	2.099
21.8900	-2.904
21.9000	-2.575
21.9100	-1.253
21.9200	-2.488
21.9300	-2.029
21.9400	3.095
21.9500	2.151
21.9600	2.491
21.9700	2.234
21.9800	2.182
21.9900	-2.849
22.0000	-2.648
22.0100	-1.216
22.0200	-2.546
22.0300	-2.038
22.0400	3.132
22.0500	2.461
22.0600	2.526
22.0700	2.023
22.0800	2.135
22.0900	-2.896
22.1000	-2.597
22.1100	-1.246
22.1200	-2.499
22.1300	-2.042
22.1400	3.104
22.1500	2.302
22.1600	2.525
22.1700	2.160
22.1800	2.173
22.1900	-2.873
22.2000	-2.626
22.2100	-1.229
22.2200	-2.553
22.2300	-2.019
22.2400	3.111
22.2500	2.454
22.2600	2.529
22.2700	2.010
22.2800	2.081
22.2900	-2.921
22.3000	-2.578
22.3100	-1.256
22.3200	-2.515
22.3300	-2.025
22.3400	3.092
22.3500	2.235
22.3600	2.534
22.3700	2.031
22.3800	2.106
22.3900	-2.897
22.4000	-2.600
22.4100	-1.232
22.4200	-2.543
22.4300	-2.014
22.4400	3.088
22.4500	2.336
22.4600	2.528
22.4700	2.034
22.4800	2.073
22.4900	-2.873
22.5000	-2.604
22.5100	-1.247
22.5200	-2.531
22.5300	-2.036
22.5400	3.096
22.5500	2.274
22.5600	2.532
22.5700	2.015
22.5800	2.105
22.5900	-2.941
22.6000	-2.567
22.6100	-1.243
22.6200	-2.535
22.6300	-2.014
22.6400	3.062
22.6500	2.161
22.6600	2.545
22.6700	2.038
22.6800	2.157
22.6900	-2.916
22.7000	-2.595
22.7100	-1.233
22.7200	-2.537
22.7300	-2.021
22.7400	3.097
22.7500	2.492
22.7600	2.721
22.7700	1.981
22.7800	2.114
22.7900	-2.907
22.8000	-2.588
22.8100	-1.242
22.8200	-2.526
22.8300	-2.033
22.8400	3.089
22.8500	2.175
22.8600	2.542
22.8700	2.070
22.8800	2.173
22.8900	-2.913
22.9000	-2.615
22.9100	-1.234
22.9200	-2.537
22.9300	-2.028
22.9400	3.127
22.9500	2.475
22.9600	2.617
22.9700	1.990
22.9800	2.058
22.9900	-2.927
23.0000	-2.553
23.0100	-1.252
23.0200	-2.543
23.0300	-2.012
23.0400	3.030
23.0500	2.124
23.0600	2.563
23.0700	2.009
23.0800	2.133
23.0900	-2.924
23.1000	-2.591
23.1100	-1.246
23.1200	-2.536
23.1300	-2.012
23.1400	3.052
23.1500	2.330
23.1600	2.602
23.1700	2.025
23.1800	2.141
23.1900	-2.886
23.2000	-2.601
23.2100	-1.251
23.2200	-2.521
23.2300	-2.051
23.2400	3.072
23.2500	2.189
23.2600	2.535
23.2700	2.043
23.2800	2.114
23.2900	-2.913
23.3000	-2.617
23.3100	-1.240
23.3200	-2.520
23.3300	-2.046
23.3400	3.104
23.3500	2.285
23.3600	2.531
23.3700	2.036
23.3800	2.055
23.3900	-2.907
23.4000	-2.578
23.4100	-1.249
23.4200	-2.544
23.4300	-2.017
23.4400	3.077
23.4500	2.307
23.4600	2.544
23.4700	2.004
23.4800	2.083
23.4900	-2.939
23.5000	-2.575
23.5100	-1.249
23.5200	-2.535
23.5300	-2.025
23.5400	3.080
23.5500	2.253
23.5600	2.533
23.5700	2.037
23.5800	2.091
23.5900	-2.915
23.6000	-2.588
23.6100	-1.246
23.6200	-2.539
23.6300	-2.019
23.6400	3.087
23.6500	2.371
23.6600	2.556
23.6700	2.002
23.6800	2.089
23.6900	-2.933
23.7000	-2.575
23.7100	-1.250
23.7200	-2.542
23.7300	-2.024
23.7400	3.091
23.7500	2.268
23.7600	2.536
23.7700	2.041
23.7800	2.091
23.7900	-2.907
23.8000	-2.592
23.8100	-1.249
23.8200	-2.545
23.8300	-2.018
23.8400	3.057
23.8500	2.249
23.8600	2.542
23.8700	2.029
23.8800	2.142
23.8900	-2.913
23.9000	-2.588
23.9100	-1.248
23.9200	-2.536
23.9300	-2.039
23.9400	3.115
23.9500	2.336
23.9600	2.526
23.9700	2.031
23.9800	2.081
23.9900	-2.926
24.0000	-2.589
24.0100	-1.247
24.0200	-2.546
24.0300	-2.021
24.0400	3.095
24.0500	2.400
24.0600	2.526
24.0700	2.017
24.0800	2.064
24.0900	-2.925
24.1000	-2.578
24.1100	-1.263
24.1200	-2.551
24.1300	-2.018
24.1400	3.104
24.1500	2.434
24.1600	2.536
24.1700	1.992
24.1800	2.053
24.1900	-2.939
24.2000	-2.575
24.2100	-1.256
24.2200	-2.548
24.2300	-2.019
24.2400	3.090
24.2500	2.259
24.2600	2.532
24.2700	2.039
24.2800	2.129
24.2900	-2.918
24.3000	-2.601
24.3100	-1.248
24.3200	-2.543
24.3300	-2.029
24.3400	3.099
24.3500	2.456
24.3600	2.645
24.3700	1.976
24.3800	2.122
24.3900	-2.937
24.4000	-2.579
24.4100	-1.253
24.4200	-2.522
24.4300	-2.036
24.4400	3.095
24.4500	2.208
24.4600	2.546
24.4700	2.017
24.4800	2.168
24.4900	-2.911
24.5000	-2.617
24.5100	-1.232
24.5200	-2.546
24.5300	-2.039
24.5400	3.117
24.5500	2.486
24.5600	2.696
24.5700	1.984
24.5800	2.119
24.5900	-2.915
24.6000	-2.587
24.6100	-1.257
24.6200	-2.522
24.6300	-2.059
24.6400	3.073
24.6500	2.147
24.6600	2.563
24.6700	1.992
24.6800	2.167
24.6900	-2.921
24.7000	-2.615
24.7100	-1.248
24.7200	-2.534
24.7300	-2.047
24.7400	3.114
24.7500	2.449
24.7600	2.571
24.7700	2.014
24.7800	2.068
24.7900	-2.905
24.8000	-2.589
24.8100	-1.260
24.8200	-2.528
24.8300	-2.044
24.8400	3.093
24.8500	2.235
24.8600	2.535
24.8700	2.040
24.8800	2.113
24.8900	-2.913
24.9000	-2.608
24.9100	-1.243
24.9200	-2.537
24.9300	-2.044
24.9400	3.079
24.9500	2.188
24.9600	2.550
24.9700	2.030
24.9800	2.129
24.9900	-2.940
25.0000	-2.576
25.0100	-1.254
25.0200	-2.534
25.0300	-2.032
25.0400	3.117
25.0500	2.416
25.0600	2.549
25.0700	2.008
25.0800	2.084
25.0900	-2.952
25.1000	-2.579
25.1100	-1.263
25.1200	-2.531
25.1300	-2.035
25.1400	3.115
25.1500	2.368
25.1600	2.528
25.1700	2.048
25.1800	2.087
25.1900	-2.901
25.2000	-2.612
25.2100	-1.255
25.2200	-2.531
25.2300	-2.037
25.2400	3.124
25.2500	2.492
25.2600	2.698
25.2700	1.995
25.2800	2.128
25.2900	-2.905
25.3000	-2.603
25.3100	-1.254
25.3200	-2.509
25.3300	-2.069
25.3400	3.085
25.3500	2.153
25.3600	2.550
25.3700	2.025
25.3800	2.118
25.3900	-2.877
25.4000	-2.642
25.4100	-1.248
25.4200	-2.521
25.4300	-2.068
25.4400	3.083
25.4500	2.302
25.4600	2.543
25.4700	2.040
25.4800	2.100
25.4900	-2.886
25.5000	-2.615
25.5100	-1.284
25.5200	-2.515
25.5300	-2.062
25.5400	3.072
25.5500	2.186
25.5600	2.512
25.5700	2.058
25.5800	2.088
25.5900	-2.874
25.6000	-2.654
25.6100	-1.289
25.6200	-2.506
25.6300	-2.063
25.6400	3.055
25.6500	2.264
25.6600	2.611
25.6700	2.050
25.6800	2.156
25.6900	-2.879
25.7000	-2.631
25.7100	-1.276
25.7200	-2.504
25.7300	-2.053
25.7400	3.042
25.7500	2.118
25.7600	2.555
25.7700	1.949
25.7800	2.133
25.7900	-2.888
25.8000	-2.640
25.8100	-1.272
25.8200	-2.523
25.8300	-2.051
25.8400	3.123
25.8500	2.468
25.8600	2.664
25.8700	1.939
25.8800	2.028
25.8900	-2.890
25.9000	-2.597
25.9100	-1.266
25.9200	-2.533
25.9300	-2.034
25.9400	3.092
25.9500	2.407
25.9600	2.540
25.9700	1.959
25.9800	2.040
25.9900	-2.911
26.0000	-2.594
26.0100	-1.261
26.0200	-2.523
26.0300	-2.039
26.0400	3.105
26.0500	2.451
26.0600	2.559
26.0700	1.978
26.0800	2.044
26.0900	-2.919
26.1000	-2.591
26.1100	-1.273
26.1200	-2.526
26.1300	-2.039
26.1400	3.104
26.1500	2.401
26.1600	2.532
26.1700	1.993
26.1800	2.058
26.1900	-2.931
26.2000	-2.585
26.2100	-1.257
26.2200	-2.528
26.2300	-2.018
26.2400	3.082
26.2500	2.307
26.2600	2.536
26.2700	2.004
26.2800	2.059
26.2900	-2.938
26.3000	-2.564
26.3100	-1.270
26.3200	-2.529
26.3300	-2.026
26.3400	3.090
26.3500	2.378
26.3600	2.538
26.3700	1.989
26.3800	2.058
26.3900	-2.942
26.4000	-2.569
26.4100	-1.270
26.4200	-2.535
26.4300	-2.032
26.4400	3.073
26.4500	2.261
26.4600	2.534
26.4700	2.037
26.4800	2.083
26.4900	-2.946
26.5000	-2.571
26.5100	-1.266
26.5200	-2.538
26.5300	-2.023
26.5400	3.093
26.5500	2.444
26.5600	2.587
26.5700	1.986
26.5800	2.062
26.5900	-2.948
26.6000	-2.574
26.6100	-1.267
26.6200	-2.528
26.6300	-2.034
26.6400	3.099
26.6500	2.304
26.6600	2.528
26.6700	2.033
26.6800	2.078
26.6900	-2.943
26.7000	-2.581
26.7100	-1.262
26.7200	-2.534
26.7300	-2.024
26.7400	3.095
26.7500	2.457
26.7600	2.627
26.7700	1.978
26.7800	2.073
26.7900	-2.936
26.8000	-2.577
26.8100	-1.265
26.8200	-2.522
26.8300	-2.041
26.8400	3.122
26.8500	2.369
26.8600	2.528
26.8700	2.039
26.8800	2.120
26.8900	-2.933
26.9000	-2.593
26.9100	-1.253
26.9200	-2.539
26.9300	-2.029
26.9400	3.132
26.9500	2.479
26.9600	2.612
26.9700	1.991
26.9800	2.062
26.9900	-2.947
27.0000	-2.565
27.0100	-1.268
27.0200	-2.532
27.0300	-2.033
27.0400	3.116
27.0500	2.398
27.0600	2.540
27.0700	2.031
27.0800	2.081
27.0900	-2.925
27.1000	-2.588
27.1100	-1.254
27.1200	-2.540
27.1300	-2.024
27.1400	3.098
27.1500	2.456
27.1600	2.600
27.1700	1.989
27.1800	2.063
27.1900	-2.943
27.2000	-2.575
27.2100	-1.272
27.2200	-2.545
27.2300	-2.028
27.2400	3.117
27.2500	2.445
27.2600	2.538
27.2700	2.022
27.2800	2.081
27.2900	-2.929
27.3000	-2.592
27.3100	-1.258
27.3200	-2.551
27.3300	-2.029
27.3400	3.131
27.3500	2.468
27.3600	2.585
27.3700	2.000
27.3800	2.056
27.3900	-2.931
27.4000	-2.579
27.4100	-1.260
27.4200	-2.545
27.4300	-2.026
27.4400	3.103
27.4500	2.440
27.4600	2.536
27.4700	2.000
27.4800	2.045
27.4900	-2.917
27.5000	-2.580
27.5100	-1.263
27.5200	-2.552
27.5300	-2.025
27.5400	3.116
27.5500	2.468
27.5600	2.576
27.5700	1.950
27.5800	2.050
27.5900	-2.936
27.6000	-2.574
27.6100	-1.265
27.6200	-2.552
27.6300	-2.021
27.6400	3.104
27.6500	2.437
27.6600	2.537
27.6700	2.029
27.6800	2.072
27.6900	-2.936
27.7000	-2.579
27.7100	-1.262
27.7200	-2.563
27.7300	-2.019
27.7400	3.132
27.7500	2.468
27.7600	2.604
27.7700	1.981
27.7800	2.051
27.7900	-2.948
27.8000	-2.570
27.8100	-1.266
27.8200	-2.543
27.8300	-2.032
27.8400	3.119
27.8500	2.450
27.8600	2.539
27.8700	2.033
27.8800	2.084
27.8900	-2.932
27.9000	-2.588
27.9100	-1.257
27.9200	-2.563
27.9300	-2.028
27.9400	3.140
27.9500	2.449
27.9600	2.686
27.9700	1.966
27.9800	2.048
27.9900	-2.938
28.0000	-2.576
28.0100	-1.259
28.0200	-2.553
28.0300	-2.040
28.0400	3.135
28.0500	2.451
28.0600	2.538
28.0700	2.034
28.0800	2.137
28.0900	-2.929
28.1000	-2.600
28.1100	-1.254
28.1200	-2.562
28.1300	-2.035
28.1400	3.155
28.1500	2.412
28.1600	2.730
28.1700	1.964
28.1800	2.050
28.1900	-2.932
28.2000	-2.582
28.2100	-1.268
28.2200	-2.542
28.2300	-2.040
28.2400	3.113
28.2500	2.326
28.2600	2.543
28.2700	2.032
28.2800	2.109
28.2900	-2.933
28.3000	-2.604
28.3100	-1.249
28.3200	-2.557
28.3300	-2.041
28.3400	3.150
28.3500	2.405
28.3600	2.733
28.3700	1.973
28.3800	2.071
28.3900	-2.947
28.4000	-2.556
28.4100	-1.281
28.4200	-2.548
28.4300	-2.025
28.4400	3.126
28.4500	2.434
28.4600	2.549
28.4700	2.033
28.4800	2.164
28.4900	-2.927
28.5000	-2.618
28.5100	-1.236
28.5200	-2.565
28.5300	-2.042
28.5400	3.164
28.5500	2.396
28.5600	2.733
28.5700	1.951
28.5800	2.105
28.5900	-2.952
28.6000	-2.551
28.6100	-1.273
28.6200	-2.545
28.6300	-2.024
28.6400	3.084
28.6500	2.222
28.6600	2.545
28.6700	2.073
28.6800	2.191
28.6900	-2.922
28.7000	-2.625
28.7100	-1.229
28.7200	-2.559
28.7300	-2.040
28.7400	3.171
28.7500	2.377
28.7600	2.740
28.7700	1.961
28.7800	2.073
28.7900	-2.945
28.8000	-2.552
28.8100	-1.287
28.8200	-2.553
28.8300	-2.026
28.8400	3.121
28.8500	2.382
28.8600	2.545
28.8700	2.083
28.8800	2.189
28.8900	-2.921
28.9000	-2.628
28.9100	-1.234
28.9200	-2.564
28.9300	-2.046
28.9400	3.168
28.9500	2.374
28.9600	2.730
28.9700	1.978
28.9800	2.056
28.9900	-2.931
29.0000	-2.557
29.0100	-1.288
29.0200	-2.542
29.0300	-2.037
29.0400	3.095
29.0500	2.273
29.0600	2.543
29.0700	2.048
29.0800	2.132
29.0900	-2.921
29.1000	-2.627
29.1100	-1.248
29.1200	-2.545
29.1300	-2.065
29.1400	3.165
29.1500	2.459
29.1600	2.572
29.1700	2.024
29.1800	2.061
29.1900	-2.885
29.2000	-2.608
29.2100	-1.293
29.2200	-2.518
29.2300	-2.053
29.2400	3.121
